index,host_identity_verified,boro,instant_bookable,cancellation_policy,room_type,price,service_fee,minimum_nights,review_rate_number
441,True,brooklyn,True,moderate,privater,148.0,30.0,1.0,3.0
442,False,brooklyn,True,moderate,privater,844.0,169.0,13.0,3.0
443,True,brooklyn,True,strict,entire,191.0,38.0,5.0,5.0
444,False,brooklyn,False,moderate,privater,660.0,132.0,1.0,3.0
445,True,manhattan,True,moderate,entire,74.0,15.0,1.0,4.0
446,False,brooklyn,True,strict,entire,1034.0,207.0,10.0,2.0
447,True,brooklyn,False,strict,entire,104.0,21.0,7.0,2.0
448,True,queens,False,strict,privater,235.0,47.0,1.0,4.0
449,True,manhattan,True,flexible,privater,1077.0,215.0,2.0,2.0
450,False,queens,True,strict,entire,774.0,155.0,5.0,1.0
451,True,brooklyn,False,moderate,entire,540.0,108.0,1.0,4.0
452,True,brooklyn,True,moderate,privater,232.0,46.0,1.0,1.0
453,False,brooklyn,True,flexible,entire,438.0,88.0,4.0,3.0
454,False,brooklyn,False,strict,privater,389.0,78.0,1.0,2.0
455,False,brooklyn,False,flexible,privater,889.0,178.0,1.0,3.0
456,True,brooklyn,False,moderate,sharedr,306.0,61.0,1.0,3.0
457,True,manhattan,True,flexible,entire,203.0,41.0,3.0,3.0
458,False,manhattan,False,strict,entire,120.0,24.0,2.0,3.0
459,True,brooklyn,True,moderate,privater,496.0,99.0,1.0,2.0
460,False,manhattan,True,flexible,entire,909.0,182.0,1.0,5.0
461,True,manhattan,True,flexible,privater,1128.0,226.0,15.0,5.0
462,False,manhattan,True,strict,entire,642.0,128.0,31.0,4.0
463,True,brooklyn,False,moderate,entire,846.0,169.0,7.0,4.0
464,False,brooklyn,True,strict,entire,82.0,16.0,365.0,5.0
465,True,manhattan,True,moderate,privater,330.0,66.0,1.0,1.0
466,True,manhattan,False,strict,entire,1125.0,225.0,2.0,4.0
467,False,brooklyn,False,moderate,privater,750.0,150.0,1.0,2.0
468,False,brooklyn,True,moderate,entire,531.0,106.0,1.0,4.0
469,True,brooklyn,True,strict,entire,532.0,106.0,30.0,2.0
470,True,manhattan,False,moderate,entire,61.0,12.0,6.0,2.0
471,False,manhattan,True,flexible,entire,1105.0,221.0,1.0,5.0
472,False,queens,False,flexible,entire,1073.0,215.0,7.0,4.0
473,True,manhattan,True,flexible,entire,654.0,131.0,7.0,2.0
474,False,manhattan,True,strict,entire,281.0,56.0,1.0,1.0
475,True,queens,True,moderate,privater,1015.0,203.0,30.0,1.0
476,False,manhattan,True,flexible,entire,739.0,148.0,3.0,1.0
477,False,manhattan,False,moderate,privater,446.0,89.0,1.0,1.0
478,False,queens,True,strict,privater,581.0,116.0,7.0,3.0
479,True,manhattan,True,strict,privater,302.0,60.0,1.0,1.0
480,False,queens,True,flexible,entire,185.0,37.0,1.0,4.0
481,True,manhattan,True,moderate,entire,496.0,99.0,1.0,3.0
482,True,brooklyn,False,moderate,privater,405.0,81.0,7.0,5.0
483,True,brooklyn,True,flexible,privater,99.0,20.0,3.0,5.0
484,True,brooklyn,False,flexible,entire,63.0,13.0,2.0,2.0
485,False,brooklyn,True,strict,entire,886.0,177.0,3.0,2.0
486,True,manhattan,True,moderate,entire,137.0,27.0,4.0,3.0
487,False,manhattan,True,flexible,entire,877.0,175.0,3.0,5.0
488,True,manhattan,False,flexible,privater,971.0,194.0,1.0,4.0
489,True,manhattan,True,moderate,entire,685.0,137.0,31.0,3.0
490,False,manhattan,True,strict,entire,500.0,100.0,1.0,1.0
491,True,brooklyn,False,flexible,entire,137.0,27.0,1.0,4.0
492,True,manhattan,True,moderate,entire,253.0,51.0,62.0,2.0
493,True,manhattan,False,moderate,entire,608.0,122.0,4.0,4.0
494,False,brooklyn,False,strict,entire,579.0,116.0,3.0,5.0
495,False,brooklyn,True,moderate,privater,635.0,127.0,2.0,5.0
496,False,manhattan,False,strict,entire,199.0,40.0,30.0,5.0
497,False,manhattan,False,moderate,entire,880.0,176.0,1.0,4.0
498,True,manhattan,False,flexible,entire,237.0,47.0,1.0,5.0
499,False,manhattan,False,flexible,privater,262.0,52.0,1.0,5.0
500,True,brooklyn,False,flexible,privater,870.0,174.0,5.0,4.0
501,True,manhattan,True,moderate,privater,403.0,81.0,5.0,4.0
502,False,brooklyn,True,moderate,privater,184.0,37.0,5.0,1.0
503,False,brooklyn,False,flexible,privater,419.0,84.0,10.0,4.0
504,True,manhattan,True,moderate,privater,609.0,122.0,1.0,4.0
505,True,manhattan,True,flexible,privater,777.0,155.0,3.0,3.0
506,False,manhattan,True,strict,entire,273.0,55.0,3.0,2.0
507,False,manhattan,True,flexible,sharedr,198.0,40.0,2.0,3.0
508,False,manhattan,False,strict,privater,352.0,70.0,7.0,2.0
509,False,manhattan,False,strict,entire,1180.0,236.0,7.0,3.0
510,False,brooklyn,True,flexible,privater,643.0,129.0,1.0,5.0
511,False,brooklyn,True,flexible,entire,1018.0,204.0,24.0,1.0
512,False,brooklyn,False,moderate,privater,996.0,199.0,1.0,4.0
513,True,brooklyn,False,strict,entire,561.0,112.0,24.0,2.0
514,False,manhattan,True,strict,entire,291.0,58.0,15.0,4.0
515,True,brooklyn,True,moderate,privater,489.0,98.0,1.0,4.0
516,False,brooklyn,True,flexible,entire,463.0,93.0,4.0,2.0
517,False,manhattan,True,strict,entire,498.0,100.0,1.0,4.0
518,True,brooklyn,True,flexible,privater,651.0,130.0,5.0,4.0
519,True,brooklyn,False,strict,privater,85.0,17.0,1.0,3.0
520,False,manhattan,False,moderate,privater,556.0,111.0,1.0,3.0
521,False,manhattan,False,flexible,entire,1091.0,218.0,1.0,2.0
522,False,manhattan,True,strict,entire,382.0,76.0,30.0,5.0
523,False,manhattan,False,flexible,entire,1134.0,227.0,5.0,2.0
524,True,brooklyn,True,moderate,privater,1099.0,220.0,1.0,3.0
525,False,brooklyn,False,moderate,entire,693.0,139.0,3.0,4.0
526,False,brooklyn,True,moderate,entire,499.0,100.0,7.0,1.0
527,False,manhattan,True,flexible,entire,54.0,11.0,70.0,3.0
528,True,brooklyn,False,strict,entire,697.0,139.0,2.0,4.0
529,True,brooklyn,True,flexible,privater,375.0,75.0,3.0,1.0
530,False,brooklyn,False,moderate,privater,495.0,99.0,30.0,3.0
531,False,brooklyn,False,strict,entire,1078.0,216.0,6.0,3.0
532,True,bronx,False,strict,privater,61.0,12.0,2.0,5.0
533,False,brooklyn,False,flexible,entire,525.0,105.0,4.0,3.0
534,True,brooklyn,False,strict,privater,949.0,190.0,1.0,1.0
535,True,brooklyn,False,flexible,entire,185.0,37.0,1.0,3.0
536,False,manhattan,True,moderate,privater,195.0,39.0,5.0,5.0
537,False,queens,True,flexible,entire,243.0,49.0,2.0,2.0
538,False,manhattan,False,moderate,entire,607.0,121.0,1.0,3.0
539,False,manhattan,False,flexible,entire,618.0,124.0,1.0,3.0
540,True,manhattan,True,strict,entire,601.0,120.0,1.0,1.0
541,True,manhattan,False,moderate,privater,530.0,106.0,14.0,1.0
542,True,queens,False,strict,privater,1168.0,234.0,30.0,4.0
543,True,brooklyn,True,moderate,privater,1104.0,221.0,1.0,5.0
544,True,manhattan,False,flexible,entire,89.0,18.0,2.0,4.0
545,False,brooklyn,True,flexible,privater,993.0,199.0,18.0,2.0
546,True,brooklyn,False,strict,privater,713.0,143.0,3.0,2.0
547,True,brooklyn,False,moderate,privater,1141.0,228.0,1.0,4.0
548,True,manhattan,False,moderate,entire,895.0,179.0,1.0,1.0
549,True,manhattan,True,flexible,privater,725.0,145.0,2.0,4.0
550,False,brooklyn,True,moderate,privater,1148.0,230.0,1.0,2.0
551,True,brooklyn,True,moderate,entire,580.0,116.0,1.0,1.0
552,True,brooklyn,True,moderate,entire,201.0,40.0,1.0,4.0
553,False,brooklyn,True,flexible,privater,280.0,56.0,2.0,1.0
554,False,manhattan,True,strict,entire,934.0,187.0,1.0,1.0
555,False,brooklyn,True,moderate,privater,441.0,88.0,30.0,2.0
556,True,manhattan,True,flexible,entire,658.0,132.0,30.0,3.0
557,False,brooklyn,True,strict,entire,462.0,92.0,4.0,1.0
558,True,brooklyn,False,strict,privater,1090.0,218.0,1.0,2.0
559,False,brooklyn,False,flexible,entire,1193.0,239.0,2.0,5.0
560,False,manhattan,True,strict,entire,417.0,83.0,3.0,2.0
561,False,manhattan,False,strict,entire,229.0,46.0,2.0,4.0
562,True,manhattan,False,flexible,entire,853.0,171.0,1.0,4.0
563,False,manhattan,False,strict,entire,626.0,125.0,2.0,2.0
564,True,bronx,False,flexible,entire,382.0,76.0,2.0,5.0
565,True,brooklyn,False,moderate,privater,386.0,77.0,1.0,2.0
566,False,brooklyn,False,strict,sharedr,580.0,116.0,1.0,5.0
567,False,manhattan,False,flexible,entire,784.0,157.0,1.0,2.0
568,True,manhattan,True,strict,entire,398.0,80.0,1.0,2.0
569,True,manhattan,True,flexible,privater,80.0,16.0,1.0,2.0
570,True,brooklyn,True,flexible,entire,901.0,180.0,3.0,3.0
571,True,queens,True,moderate,privater,730.0,146.0,1.0,5.0
572,True,brooklyn,True,moderate,privater,1113.0,223.0,2.0,5.0
573,True,brooklyn,False,moderate,privater,141.0,28.0,1.0,5.0
574,False,brooklyn,False,flexible,privater,647.0,129.0,3.0,5.0
575,False,manhattan,False,flexible,entire,281.0,56.0,1.0,3.0
576,True,manhattan,True,moderate,entire,894.0,179.0,1.0,1.0
577,False,brooklyn,True,flexible,entire,419.0,84.0,15.0,3.0
579,False,brooklyn,True,flexible,privater,1115.0,223.0,1.0,5.0
581,False,manhattan,True,flexible,entire,601.0,120.0,7.0,3.0
582,False,manhattan,False,strict,entire,600.0,120.0,5.0,4.0
583,False,brooklyn,True,strict,privater,171.0,34.0,5.0,5.0
584,True,queens,False,strict,entire,447.0,89.0,1.0,3.0
585,True,manhattan,False,flexible,entire,805.0,161.0,4.0,3.0
586,False,manhattan,True,moderate,entire,248.0,50.0,5.0,3.0
587,False,manhattan,True,strict,entire,916.0,183.0,3.0,1.0
588,False,brooklyn,False,strict,privater,705.0,141.0,1.0,1.0
589,True,manhattan,False,flexible,entire,279.0,56.0,6.0,4.0
590,False,manhattan,True,flexible,entire,171.0,34.0,7.0,4.0
591,True,brooklyn,False,moderate,entire,537.0,107.0,5.0,3.0
592,False,manhattan,True,strict,entire,272.0,54.0,1.0,1.0
593,False,manhattan,True,moderate,entire,1125.0,225.0,3.0,3.0
594,True,brooklyn,True,strict,entire,757.0,151.0,7.0,4.0
595,True,brooklyn,True,flexible,privater,510.0,102.0,2.0,1.0
596,False,manhattan,True,moderate,entire,312.0,62.0,3.0,5.0
597,False,brooklyn,False,strict,entire,718.0,144.0,1.0,2.0
598,False,manhattan,True,strict,privater,492.0,98.0,4.0,5.0
599,False,brooklyn,True,moderate,privater,848.0,170.0,1.0,2.0
600,True,manhattan,False,flexible,entire,230.0,46.0,1.0,5.0
601,True,brooklyn,False,flexible,entire,278.0,56.0,7.0,4.0
602,True,manhattan,True,strict,entire,322.0,64.0,2.0,1.0
603,True,manhattan,False,flexible,entire,407.0,81.0,1.0,3.0
604,True,manhattan,True,flexible,entire,555.0,111.0,4.0,4.0
605,False,manhattan,False,strict,entire,727.0,145.0,1.0,1.0
606,True,manhattan,False,moderate,entire,434.0,87.0,4.0,5.0
607,False,brooklyn,True,flexible,entire,222.0,44.0,2.0,5.0
608,False,brooklyn,True,strict,entire,308.0,62.0,2.0,4.0
609,False,manhattan,False,moderate,entire,547.0,109.0,1.0,5.0
610,False,queens,True,flexible,privater,628.0,126.0,1.0,3.0
611,True,manhattan,False,strict,privater,320.0,64.0,1.0,1.0
612,False,manhattan,False,strict,entire,138.0,28.0,5.0,3.0
613,True,manhattan,True,moderate,entire,267.0,53.0,2.0,5.0
614,True,manhattan,False,flexible,entire,266.0,53.0,3.0,3.0
615,True,manhattan,True,strict,sharedr,1023.0,205.0,1.0,4.0
616,True,brooklyn,False,strict,entire,1196.0,239.0,5.0,1.0
617,False,manhattan,False,flexible,entire,820.0,164.0,14.0,5.0
618,True,manhattan,True,strict,entire,927.0,185.0,2.0,3.0
619,False,manhattan,False,flexible,privater,892.0,178.0,7.0,2.0
620,False,brooklyn,False,flexible,privater,1125.0,225.0,1.0,1.0
621,False,brooklyn,True,flexible,privater,206.0,41.0,1.0,1.0
622,False,manhattan,False,strict,entire,151.0,30.0,1.0,2.0
623,True,queens,False,strict,entire,746.0,149.0,3.0,4.0
624,False,manhattan,False,flexible,entire,119.0,24.0,2.0,1.0
625,False,brooklyn,False,strict,privater,229.0,46.0,1.0,2.0
626,False,manhattan,True,flexible,privater,412.0,82.0,3.0,3.0
627,True,brooklyn,True,strict,entire,564.0,113.0,1.0,4.0
628,False,manhattan,False,moderate,entire,78.0,16.0,2.0,1.0
629,True,brooklyn,True,strict,privater,458.0,92.0,1.0,1.0
630,True,brooklyn,False,moderate,privater,478.0,96.0,1.0,3.0
631,True,manhattan,False,strict,privater,1100.0,220.0,4.0,1.0
632,False,manhattan,True,flexible,privater,67.0,13.0,1.0,5.0
633,False,queens,True,flexible,entire,183.0,37.0,2.0,2.0
634,True,brooklyn,True,flexible,privater,755.0,151.0,1.0,1.0
635,True,brooklyn,False,moderate,entire,111.0,22.0,7.0,4.0
636,False,brooklyn,False,strict,entire,673.0,135.0,3.0,1.0
637,False,brooklyn,False,flexible,entire,406.0,81.0,3.0,3.0
638,False,manhattan,True,strict,privater,548.0,110.0,3.0,5.0
639,True,brooklyn,True,flexible,entire,575.0,115.0,2.0,4.0
640,True,manhattan,False,strict,privater,449.0,90.0,1.0,1.0
641,True,manhattan,True,moderate,sharedr,1100.0,220.0,1.0,3.0
642,True,brooklyn,False,flexible,privater,372.0,74.0,1.0,2.0
643,True,brooklyn,True,strict,privater,295.0,59.0,1.0,1.0
644,False,manhattan,True,moderate,privater,704.0,141.0,4.0,1.0
645,False,brooklyn,True,moderate,privater,843.0,169.0,1.0,3.0
646,False,brooklyn,False,strict,entire,111.0,22.0,1.0,3.0
647,True,manhattan,True,moderate,entire,641.0,128.0,1.0,2.0
648,True,brooklyn,True,strict,entire,323.0,65.0,3.0,4.0
649,False,brooklyn,False,strict,privater,497.0,99.0,2.0,4.0
650,True,manhattan,False,strict,privater,940.0,188.0,5.0,4.0
651,True,manhattan,False,flexible,entire,674.0,135.0,3.0,3.0
652,False,manhattan,True,flexible,privater,970.0,194.0,1.0,2.0
653,False,manhattan,True,flexible,privater,943.0,189.0,1.0,2.0
654,False,brooklyn,True,moderate,privater,1082.0,216.0,1.0,4.0
655,False,manhattan,True,moderate,entire,750.0,150.0,2.0,4.0
656,False,brooklyn,False,strict,privater,865.0,173.0,10.0,5.0
657,True,manhattan,True,flexible,entire,313.0,63.0,3.0,1.0
658,False,brooklyn,False,flexible,entire,301.0,60.0,1.0,2.0
659,False,manhattan,True,strict,entire,674.0,135.0,1.0,3.0
660,True,staten,True,flexible,entire,144.0,29.0,1.0,5.0
661,True,brooklyn,False,flexible,privater,87.0,17.0,1.0,5.0
662,False,brooklyn,False,flexible,privater,630.0,126.0,1.0,1.0
663,True,brooklyn,True,strict,privater,687.0,137.0,6.0,1.0
664,True,queens,False,strict,privater,752.0,150.0,1.0,2.0
665,False,brooklyn,True,flexible,entire,1149.0,230.0,4.0,2.0
666,False,manhattan,False,moderate,entire,1071.0,214.0,4.0,5.0
667,False,manhattan,True,flexible,entire,1039.0,208.0,1.0,2.0
668,True,brooklyn,True,strict,entire,845.0,169.0,3.0,2.0
669,True,queens,True,moderate,privater,257.0,51.0,1.0,3.0
670,False,brooklyn,True,strict,privater,557.0,111.0,1.0,2.0
671,True,manhattan,True,moderate,privater,782.0,156.0,3.0,2.0
672,True,brooklyn,False,flexible,privater,882.0,176.0,1.0,1.0
673,True,brooklyn,False,flexible,privater,1191.0,238.0,1.0,3.0
674,False,brooklyn,False,flexible,entire,88.0,18.0,1.0,2.0
675,False,brooklyn,False,flexible,privater,762.0,152.0,2.0,5.0
676,True,brooklyn,False,strict,privater,99.0,20.0,4.0,4.0
677,False,manhattan,True,flexible,entire,1047.0,209.0,7.0,5.0
678,False,queens,True,moderate,privater,540.0,108.0,5.0,2.0
679,False,manhattan,True,moderate,privater,555.0,111.0,1.0,3.0
680,True,manhattan,True,strict,entire,1028.0,206.0,7.0,5.0
681,True,brooklyn,False,moderate,privater,1198.0,240.0,1.0,2.0
682,False,manhattan,True,moderate,entire,524.0,105.0,3.0,1.0
683,False,manhattan,False,flexible,privater,453.0,91.0,1.0,3.0
684,True,manhattan,True,strict,privater,684.0,137.0,30.0,5.0
685,False,brooklyn,False,strict,privater,927.0,185.0,1.0,4.0
686,False,manhattan,False,moderate,privater,1136.0,227.0,1.0,5.0
687,True,manhattan,False,strict,entire,1197.0,239.0,6.0,4.0
688,False,brooklyn,False,flexible,privater,89.0,18.0,2.0,4.0
689,True,manhattan,True,strict,privater,562.0,112.0,26.0,4.0
690,False,manhattan,True,strict,entire,523.0,105.0,5.0,5.0
691,True,brooklyn,True,moderate,entire,927.0,185.0,30.0,4.0
692,False,manhattan,False,flexible,entire,314.0,63.0,4.0,4.0
693,False,brooklyn,False,moderate,privater,744.0,149.0,1.0,2.0
694,False,manhattan,False,moderate,privater,1150.0,230.0,6.0,1.0
695,True,brooklyn,False,flexible,privater,1172.0,234.0,1.0,2.0
696,True,brooklyn,False,moderate,entire,1080.0,216.0,1.0,2.0
697,True,manhattan,False,moderate,entire,198.0,40.0,1.0,2.0
698,False,brooklyn,False,flexible,privater,1190.0,238.0,1.0,5.0
699,False,brooklyn,False,flexible,privater,1076.0,215.0,2.0,5.0
700,False,manhattan,True,strict,privater,556.0,111.0,1.0,2.0
701,True,brooklyn,False,strict,privater,81.0,16.0,1.0,5.0
702,True,brooklyn,False,moderate,privater,998.0,200.0,1.0,2.0
703,False,manhattan,True,strict,privater,308.0,62.0,2.0,2.0
704,True,brooklyn,True,moderate,privater,586.0,117.0,8.0,4.0
705,False,manhattan,False,flexible,entire,302.0,60.0,5.0,1.0
706,False,brooklyn,False,flexible,privater,566.0,113.0,7.0,4.0
707,True,brooklyn,False,moderate,privater,128.0,26.0,1.0,4.0
708,True,manhattan,True,flexible,privater,1056.0,211.0,1.0,4.0
709,False,brooklyn,True,moderate,privater,782.0,156.0,12.0,4.0
710,False,queens,False,moderate,entire,1097.0,219.0,1.0,1.0
711,True,brooklyn,True,strict,privater,806.0,161.0,1.0,4.0
712,False,manhattan,False,strict,privater,63.0,13.0,1.0,2.0
715,True,manhattan,False,moderate,privater,1143.0,229.0,1.0,4.0
716,False,manhattan,False,strict,entire,330.0,66.0,1.0,1.0
717,True,manhattan,False,moderate,privater,292.0,58.0,1.0,2.0
718,True,manhattan,True,strict,entire,841.0,168.0,3.0,5.0
719,True,brooklyn,False,strict,privater,735.0,147.0,1.0,2.0
724,False,manhattan,True,strict,privater,1097.0,219.0,1.0,5.0
725,True,manhattan,False,flexible,entire,599.0,120.0,1.0,2.0
726,False,brooklyn,False,moderate,privater,530.0,106.0,1.0,5.0
727,False,manhattan,True,moderate,entire,408.0,82.0,1.0,1.0
728,False,brooklyn,False,flexible,sharedr,1007.0,201.0,1.0,2.0
729,True,brooklyn,True,strict,privater,960.0,192.0,1.0,3.0
730,True,brooklyn,False,flexible,privater,1134.0,227.0,17.0,3.0
731,False,manhattan,False,strict,privater,380.0,76.0,7.0,4.0
732,True,brooklyn,False,strict,privater,709.0,142.0,1.0,5.0
733,True,manhattan,True,strict,entire,728.0,146.0,14.0,4.0
734,True,brooklyn,False,moderate,privater,342.0,68.0,14.0,2.0
735,True,brooklyn,False,flexible,privater,678.0,136.0,1.0,5.0
736,False,manhattan,True,moderate,entire,619.0,124.0,1.0,2.0
737,True,manhattan,True,flexible,privater,199.0,40.0,1.0,3.0
738,True,queens,False,strict,privater,1024.0,205.0,1.0,3.0
739,True,brooklyn,True,flexible,entire,304.0,61.0,5.0,1.0
740,True,manhattan,False,moderate,entire,194.0,39.0,1.0,1.0
741,False,manhattan,True,moderate,entire,672.0,134.0,3.0,5.0
742,False,manhattan,True,strict,privater,961.0,192.0,1.0,3.0
743,False,manhattan,True,strict,entire,840.0,168.0,4.0,1.0
744,False,brooklyn,True,flexible,entire,75.0,15.0,30.0,4.0
745,False,brooklyn,False,strict,privater,1044.0,209.0,1.0,5.0
746,True,manhattan,True,strict,privater,376.0,75.0,1.0,3.0
747,False,manhattan,True,moderate,entire,95.0,19.0,2.0,3.0
748,False,manhattan,False,moderate,entire,698.0,140.0,6.0,4.0
749,True,manhattan,False,moderate,privater,1179.0,236.0,1.0,2.0
750,True,brooklyn,False,strict,privater,506.0,101.0,3.0,3.0
751,True,brooklyn,False,strict,privater,140.0,28.0,2.0,3.0
752,True,brooklyn,True,strict,privater,925.0,185.0,1.0,4.0
753,False,brooklyn,False,moderate,entire,685.0,137.0,1.0,1.0
754,True,brooklyn,False,moderate,entire,812.0,162.0,5.0,5.0
755,False,manhattan,False,flexible,privater,111.0,22.0,1.0,2.0
756,True,manhattan,True,strict,privater,780.0,156.0,1.0,1.0
757,True,queens,True,strict,entire,994.0,199.0,1.0,3.0
758,True,manhattan,False,moderate,entire,840.0,168.0,3.0,5.0
759,True,brooklyn,True,strict,privater,79.0,16.0,1.0,1.0
760,True,brooklyn,False,strict,entire,244.0,49.0,15.0,2.0
761,False,manhattan,False,flexible,entire,679.0,136.0,1.0,2.0
762,False,brooklyn,False,flexible,entire,1180.0,236.0,4.0,2.0
763,True,brooklyn,True,flexible,privater,311.0,62.0,4.0,3.0
764,False,manhattan,True,strict,entire,1179.0,236.0,2.0,4.0
765,False,manhattan,True,flexible,entire,896.0,179.0,7.0,2.0
766,False,manhattan,True,strict,entire,172.0,34.0,2.0,3.0
767,False,manhattan,False,moderate,entire,328.0,66.0,1.0,5.0
768,False,manhattan,False,flexible,entire,747.0,149.0,4.0,5.0
769,False,brooklyn,False,strict,privater,1053.0,211.0,3.0,2.0
770,True,queens,True,moderate,privater,1147.0,229.0,3.0,5.0
771,False,queens,True,strict,privater,589.0,118.0,1.0,2.0
772,True,manhattan,False,strict,privater,643.0,129.0,50.0,5.0
773,False,brooklyn,False,flexible,entire,836.0,167.0,3.0,4.0
774,False,brooklyn,False,strict,privater,203.0,41.0,1.0,4.0
775,True,manhattan,False,strict,privater,288.0,58.0,1.0,4.0
776,False,brooklyn,False,moderate,privater,864.0,173.0,1.0,4.0
777,False,brooklyn,True,strict,privater,1193.0,239.0,3.0,5.0
778,True,manhattan,True,moderate,entire,536.0,107.0,1.0,2.0
779,True,queens,True,flexible,entire,592.0,118.0,1.0,2.0
780,True,manhattan,False,moderate,privater,64.0,13.0,2.0,3.0
781,True,manhattan,False,moderate,entire,633.0,127.0,1.0,4.0
782,True,manhattan,False,moderate,privater,755.0,151.0,10.0,2.0
783,False,brooklyn,True,flexible,privater,469.0,94.0,5.0,5.0
784,True,brooklyn,False,strict,privater,362.0,72.0,1.0,2.0
785,True,manhattan,False,strict,entire,375.0,75.0,1.0,5.0
786,True,brooklyn,False,flexible,privater,960.0,192.0,1.0,5.0
