index,host_identity_verified,instant_bookable,price,service_fee,minimum_nights,review_rate_number,boro_bronx,boro_brooklyn,boro_manhattan,boro_queens,boro_staten,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,room_type_entire,room_type_hotelr,room_type_privater,room_type_sharedr
331,True,False,101.0,20.0,4.0,3.0,False,False,False,True,False,True,False,False,True,False,False,False
332,True,False,1126.0,225.0,1.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
333,False,True,1137.0,227.0,1.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
334,True,False,357.0,71.0,3.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
335,False,False,50.0,10.0,1.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
336,True,False,804.0,161.0,1.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
337,False,False,1193.0,239.0,1.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
338,False,True,639.0,128.0,1.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
339,False,True,1020.0,204.0,1.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
340,False,True,608.0,122.0,1.0,1.0,False,True,False,False,False,False,True,False,True,False,False,False
341,True,False,207.0,41.0,7.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
342,True,False,78.0,16.0,1.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
343,False,False,86.0,17.0,5.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
344,True,True,474.0,95.0,1.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
345,True,True,661.0,132.0,1.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
346,False,False,672.0,134.0,14.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
347,True,False,1075.0,215.0,1.0,2.0,False,False,False,True,False,False,True,False,False,False,False,True
348,True,True,1142.0,228.0,1.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
349,True,False,953.0,191.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
350,True,False,737.0,147.0,1.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
351,False,True,1057.0,211.0,1.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
352,True,False,540.0,108.0,1.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
353,False,False,756.0,151.0,14.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
354,False,False,278.0,56.0,1.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
355,False,True,685.0,137.0,2.0,1.0,False,True,False,False,False,False,True,False,True,False,False,False
356,False,False,1112.0,222.0,1.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
357,False,False,544.0,109.0,7.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
358,True,True,914.0,183.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
359,True,True,495.0,99.0,1.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
360,True,True,216.0,43.0,2.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
361,True,True,1130.0,226.0,2.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
362,False,True,778.0,156.0,12.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
363,True,False,393.0,79.0,1.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
364,True,True,1075.0,215.0,3.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
365,True,True,190.0,38.0,2.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False
366,True,True,146.0,29.0,27.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
367,True,True,151.0,30.0,7.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
368,False,True,259.0,52.0,1.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
369,False,True,246.0,49.0,1.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
370,False,False,1072.0,214.0,1.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
371,True,True,1092.0,218.0,5.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
372,False,False,746.0,149.0,5.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
373,True,False,303.0,61.0,14.0,5.0,False,False,False,True,False,False,False,True,True,False,False,False
374,True,True,900.0,180.0,1.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
375,False,False,100.0,20.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
376,False,False,764.0,153.0,4.0,2.0,False,False,True,False,False,False,False,True,True,False,False,False
377,True,True,878.0,176.0,7.0,4.0,False,False,False,True,False,True,False,False,False,False,True,False
378,False,False,472.0,94.0,2.0,3.0,False,False,False,True,False,True,False,False,False,False,False,True
379,True,False,630.0,126.0,3.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
380,True,False,511.0,102.0,1.0,1.0,False,False,True,False,False,True,False,False,True,False,False,False
381,True,True,1164.0,233.0,3.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
382,True,True,239.0,48.0,5.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
383,True,True,1007.0,201.0,1.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
384,False,False,1064.0,213.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
385,False,False,445.0,89.0,5.0,1.0,False,True,False,False,False,False,True,False,True,False,False,False
386,True,True,680.0,136.0,7.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
387,False,True,264.0,53.0,30.0,1.0,False,False,True,False,False,False,True,False,True,False,False,False
388,True,True,1013.0,203.0,14.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
389,True,True,855.0,171.0,5.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
390,False,False,895.0,179.0,1.0,1.0,False,True,False,False,False,True,False,False,True,False,False,False
391,False,True,1147.0,229.0,4.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
392,False,False,883.0,177.0,1.0,3.0,False,False,True,False,False,False,False,True,False,False,False,True
393,False,False,362.0,72.0,2.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
394,True,False,289.0,58.0,4.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
395,False,True,600.0,120.0,30.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
396,True,False,667.0,133.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
397,True,False,134.0,27.0,2.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
398,True,True,990.0,198.0,7.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
399,False,False,895.0,179.0,25.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
400,True,False,464.0,93.0,20.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
401,True,False,1012.0,202.0,4.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
402,True,False,771.0,154.0,5.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
403,False,False,474.0,95.0,3.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
404,True,False,1071.0,214.0,8.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
405,True,True,1119.0,224.0,5.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
406,False,True,659.0,132.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
407,True,True,741.0,148.0,17.0,1.0,False,True,False,False,False,True,False,False,True,False,False,False
408,True,True,776.0,155.0,2.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
409,True,True,939.0,188.0,20.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
410,True,False,666.0,133.0,3.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
411,True,True,613.0,123.0,3.0,1.0,False,True,False,False,False,True,False,False,False,False,True,False
412,True,True,298.0,60.0,20.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
413,True,True,1084.0,217.0,3.0,1.0,False,True,False,False,False,False,True,False,True,False,False,False
414,False,False,123.0,25.0,30.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
415,True,False,767.0,153.0,1.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
416,True,True,311.0,62.0,1.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
417,False,True,686.0,137.0,5.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
418,False,False,141.0,28.0,300.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
419,True,False,164.0,33.0,21.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
420,True,True,1122.0,224.0,6.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
421,False,False,510.0,102.0,2.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
422,False,False,767.0,153.0,2.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False
423,True,False,881.0,176.0,30.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
424,True,True,964.0,193.0,8.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
425,False,True,952.0,190.0,2.0,1.0,False,False,True,False,False,False,False,True,False,False,True,False
426,True,False,1024.0,205.0,6.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False
427,True,False,134.0,27.0,10.0,3.0,False,False,False,True,False,False,True,False,True,False,False,False
428,False,True,987.0,197.0,1.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
429,False,True,701.0,140.0,1.0,1.0,False,True,False,False,False,False,True,False,True,False,False,False
430,True,False,986.0,197.0,1.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
431,False,True,329.0,66.0,10.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
432,True,True,133.0,27.0,5.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
433,True,False,322.0,64.0,2.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
434,True,True,946.0,189.0,5.0,5.0,False,True,False,False,False,False,False,True,False,False,True,False
435,True,True,283.0,57.0,7.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
436,True,True,164.0,33.0,21.0,5.0,False,True,False,False,False,True,False,False,False,False,True,False
437,False,False,451.0,90.0,1.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
438,False,True,801.0,160.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
439,False,False,664.0,133.0,1.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
440,False,True,806.0,161.0,14.0,1.0,False,True,False,False,False,True,False,False,True,False,False,False
441,True,True,148.0,30.0,1.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
442,False,True,844.0,169.0,13.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
443,True,True,191.0,38.0,5.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
444,False,False,660.0,132.0,1.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
445,True,True,74.0,15.0,1.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
446,False,True,1034.0,207.0,10.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
447,True,False,104.0,21.0,7.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
448,True,False,235.0,47.0,1.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False
449,True,True,1077.0,215.0,2.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
450,False,True,774.0,155.0,5.0,1.0,False,False,False,True,False,False,False,True,True,False,False,False
451,True,False,540.0,108.0,1.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
452,True,True,232.0,46.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,True,False
453,False,True,438.0,88.0,4.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
454,False,False,389.0,78.0,1.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
455,False,False,889.0,178.0,1.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
456,True,False,306.0,61.0,1.0,3.0,False,True,False,False,False,False,True,False,False,False,False,True
457,True,True,203.0,41.0,3.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
458,False,False,120.0,24.0,2.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
459,True,True,496.0,99.0,1.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False
460,False,True,909.0,182.0,1.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
461,True,True,1128.0,226.0,15.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
462,False,True,642.0,128.0,31.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
463,True,False,846.0,169.0,7.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
464,False,True,82.0,16.0,365.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
465,True,True,330.0,66.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,True,False
